ID Comment,ID Post,User Name,Comments,Sentiments,Call Quality Issues,"Data Quality Issues (3G, 4G)",Coverage Issues,Response Time,Agent Behavior,Overcharging and Stolen Credit Issues,Billing Errors,Subscription & Plan Issues,Hidden Charges,Suggestions,Promotions & Discounts,Competitor Pricing & Value (Mobilis and Djezzy),Competitor Plan Flexibility (Mobilis and Djezzy),Competitor Data Consumption (Mobilis and Djezzy),Loyalty Expression,Service Information Request,Other
923,52,عسو لة,لمذا لا يخرج رقمي في موبيليس,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
924,52,Åm Ēl,كيف يمكن تغير عرض سما إلى pixi,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
925,52,نور ركوي,لماذا انترنت ديالكم ثقيلة والله كونكسيون غلبه، تعبتونا اعدلونا على وجه ربي,Negatif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
926,53,عبداللطيف عبد اللطيف,شكرا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
927,53,عبداللطيف عبد اللطيف,*680,Neutre,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
928,53,Rayan Abdou,موبليس في حي بن سعيد الجلفة التغطية ضعيفة جدا تكاد تنعدم وخاصة بجانب القطب الحضري هواري بو مدين,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
929,53,عبدالقادر العيد,mobilis شبكة موبيليس في بلدية المجبارة تعاني من انقطاعات وتذبذبات أين أنتم 20ألف نسمة تعاني,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
930,53,Ouadaa Gharmoul,الانترنات في أغلب الأوقات متذبذبة قليلة نحن نعاني,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
931,53,HamZa Sponsor,بلدية الدهوارة ولاية قالمة تعاني نقص في التغطية وتذبذب في الشبكة الرجاء تزويدنا ببرج إضافي,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
932,53,Housin Ansel,مشاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
933,53,Hadjadj Abdelhak Nano,سلام عليكم موبيليس قرية توبو بلدية القصور دائرة الحمادية ولاية برج بوعريريج نحن نعانون من شبكة لا يوجد خلاص والوكالات لي هنا فالولاية مانروحو يقولونا قريب نبرمجوكم لحد الآن مكان لا يوجد شوفولنا حل وشكرا مسبقا,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
934,53,بن خالدي مريم,ممكن استفسار البوس تاعي 3g نقدر نبدلها بلا ما نجي عندكم 4g,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
935,53,Ôüm Omar Àssîf,ممكن رقم خدمة الزبائن,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
936,53,Bentorki Ghani,الكونيكسيو لا يوجد,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
937,53,Díd Ïñé,شكرا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
938,53,مهدي باتشي,السلام عليكم mobilis ممكن إستفسار ؟,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
939,53,Pinaza Fossi,الانترنات في أغلب الأوقات متذبذبة قليلة نحن نعاني,Negatif,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
940,53,شمس شمس,خدماتكم سيىئة جدا،،والشبكة ضعيفة وإدخال النغمات دون طلب من المستخدم،لسرقة امواله،،حسبنا الله ونعم الوكيل,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,53,Moh Med,اصلاح في شبكة تاعكم لا مكالمات حسن لا انترنت ياو دهورت الحالة تاعكم كل,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
942,53,Belgacem Boussalem,مرحبا، هل يمكن تغيير بطاقة سيم من الدفع البعدي إلى الدفع المسبق مع الاحتفاظ بنفس الرقم,Neutre,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
943,53,Titou Dadi Khouaidjia,لماذا هذه الخدمة تتفعل تلقائيا و تدي الرصيد 250 حرام عليكم تعتبر سرقة منظمة,Negatif,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
944,53,Amâri kánari,موبيليس احسن شبكة,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
945,54,Kikou Walid,عرض جيد شكرا موبيليس,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
946,54,Mint Lamana,ليت ديتوني لكوديفوار,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
947,54,Abdo Mobile,شكرا موبيليس,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
948,54,Lagreb Ahmed Abd Elkarim,نحن رايحين,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
949,54,Ãm Ar,مدونا شهر ولا شهرين مجانا يا mobilis,Neutre,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
950,54,Youcef Bourezak,بالتوفيق ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
951,54,ۦۦٰ۪۫ۦٰ۪۫ۦٰ ۦۦٰ۪۫ۦٰ۪۫ۦٰ,طلقولي شبكة خفيف بجاه ربي بوسعادة راها تعاني من شبكة موبيليس,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
952,54,مولات العقل,موبيليس ابعتولي جيغات نكمل بيهم الشهر,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
953,55,Abo Adem,mobilis مربوحة ان شاء الله ⁦ ⁩ ⁦ ⁩,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
954,55,ابو غفران وعلاء الدين,ديرتا حل لضعف الشبكة والانترنيت ومبعد ساهلة,Negatif,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,55,Sa Mir,بما انه موبيليس الممول الحصري للبطولة المحترفة على ميسموهش دوري موبيليس وتشرف على الترويج والنقل ووضع هوية بصرية للبطولة,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
956,55,Abdelkader Abdelghafour,نحن هنا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
957,55,دليح مراد,اصلاح تدفق انترنت نحن نعانون معاكم,Negatif,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
958,55,Said Chikh,متى المسابقة الجديدة,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
959,55,Abdel Mouine,ياموبيليس اصلاح شبكة تاعكم,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,56,Housin Ansel,الله بارك يعطيكم الصحة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
961,56,Yacine Benar,احسن شئ يدوم صدقة يعطيكم الصحة والانسان اللي فكر الفكرة يرحم والديه و بارك الله فيكم كما بارك في شجرة الزيتون,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
962,56,Messaoud Brodrie,مشكورين بارك الله فيكم متنساوناش في جيجل.,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
963,56,يوسف بوعنيقة,هذه شيء حسن سيرتو ليت تجيبونا في سكيكدة بلدية ام الطوب,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
964,56,إغرس شجرة,شكرا موبيليس شجرة شجرة و نشوفوا بلادنا خضراء,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
965,56,Yakoub Bouafia,افعلو اتفاقية مع الجزائر الخضراء راهم يغرسو في كل الجزائر,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
966,56,Mohamed Moussa,بالتوفيق ومزيد من النجاحات معا نصنع المستقبل,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
967,56,Meli Ness,allah y bark,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
968,56,الميلية وولادها نيوز,الله بارك يعطيكم الصحة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
969,56,Ahmed Habib,مشاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
970,56,Krimou Kouidri,نثمن مثل هذه المبادرات شكرا لكم,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
971,56,Snàp Drâgøn,العمل البيئي و الجمعوي,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,56,عشيق زوجته,مشكورين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
973,56,Radhwane Mh,ربي يوفقكم ودمتم فخرا للعباد والبلاد,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
974,56,جمعية أصدقاء البيئة و التنمية المستدامة الحجار عنابة,شكرا موبيليس,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
975,56,Adel Titou صانع البسمة,الله بارك يعطيكم الصحة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976,56,وحيد سويسي,لم اكن محظوظا في جميع المسابقات وتحقيق الحلم لكنها مبادرة طيبة وجميلة من موبيليس شكرا موبيليس على هذه الوقفة,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
977,56,مصطفى العزازي,كل شكر وتقدير,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
978,56,Abo Adem,وفقكم الله⁦ ⁩⁦ ⁩,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
979,56,Mazari Sarra,بارك الله فيكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
980,56,Abderrahim Drïhī,الله يجازيكم بالخير,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
981,56,Hamza Bellal,مشاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
982,57,إغرس شجرة,يعطيكم الصحة شجرة شجرة و بلادنا تولي خضراء,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
983,57,الجزائر الخضراء,خضراء بإذن الله بارك الله فيكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,57,زيراري محمد الطيب,ما شاء الله ربي بارك,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985,57,Abdo Ben Kaihoul,جزاكم الله خيرا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
986,57,فرزولي عبد الحفيظ,شكرا لكم موبليس انتم الأفضل بصح أدوني للكوديفوار يرحم والديكم,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
987,57,Mnayr Mochamd,الله بارك وزيد مشكورين.متنساوش لغرب انه قاحل مع كل إحترامي.,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,57,Zakariya Chadli,ما شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
989,57,Kamel Blida,مشاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
990,57,سلطان سلطان,معا نصنع المستقبل,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
991,57,Rihab Rahil,بارك الله فيكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
992,57,OusSama Baghdad,أزرعوا فيا الأمل و بعثونا للكوت ديفوار,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
993,57,Mohamed Alla Eddine Djemli,بوسعادة وجهة السياحة دعموها بكاش 2 ملاين شجرة,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
994,57,Housin Ansel,يعطيكم الصحة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
995,57,Sofiane Aissat,يعطيكم الصحة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
996,57,Rango Dz,بتوفيق,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
997,57,Kader Samir,بإذن الجزائر خضراء صادقه جارية,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
998,57,جمعية أصدقاء البيئة و التنمية المستدامة الحجار عنابة,سلام هل نستطيع القيام بحملة تشجير معكم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
999,57,Med Foot,يعطيكم الصحة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1000,57,Oüm Mänær,يعطيكم الصحة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1001,58,الاستاذ عادل.رافع للفيزياء,شكرا موبيليس العالمية اسمي خرج معاكم القميص هدية من طرفي لكل واحد صوت للاستاذ عادل رافع بارك الله فيكم,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1002,58,La casa de chléf 02,شكرا mobilis و شكرا كل المتابعين صفحتنا و كل من وقف معانا و دعمنا تحيا الجزائر,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1003,58,Belkacem dz,الحمد لله ربي يحفظكم دائما حفزونا بهاته المسابقات شكرا موبيليس,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1004,58,محمد لمين بليلي,شكرا لكم وشكرا لكل من قام بدعمنا القميص هدية للزميل منير عبي حفظه الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1005,58,Météo chlef طقس الشلف,شكرا لكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1006,58,التوظيف والإشهار ورقلة,شكرا موبيليس العاقبة لنا نربحو,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1007,58,الأستاذ ياسر جابري,بالتوفيق,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1008,58,Zøû Häîr,ألف مبروك للجميع أسال الله لكم دوم التوفيق والنجاح,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1009,58,بن رابح فيفي,الله بارك,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1010,59,للعمل حسابي,مشاء الله موبيليس نحو الصدارة دمتم في تألق,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1011,59,جنة الرحمان جنة الرحمان,ما شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1012,59,Zineb Zinep,bonne continuation,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1013,59,محمد نور محمد,ربي بارك,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1014,59,محمد أمير,الأنترنت ضعيفة في دوارنا يا mobilis,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015,59,Ahm ED,جيد,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1016,59,Om Abd Alrahman Mostafa,على وجه رب سقمولنا انترنت راها لا يوجد خلاص,Negatif,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1017,59,Îślãm Dähmân,سلام عليكم لدي مشكل في موبيليس,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1018,59,جنة الورود,ما شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1019,59,Housin Ansel,جيد,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020,59,بن رابح فيفي,ما شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1021,59,Noureddine Beny,موبيليس رفيقكم الدائم,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1022,59,عبد الحكيم عبد الحكيم,خدمة حسن,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1023,59,Ãy IşïĞì,خويا ريبوندي عليا,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1024,59,Pa Ma,راني درت عملية تعبئة الرصيد ولم يصل إلى حد اليوم مع العلم درت شكوى عبر ارقماكم الرجاء أخذ بعين الاعتبار هذا المشكل,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1025,59,Mouh Annaba,bonne continuation mobilis,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1026,59,Mouh Annaba,top mobilis,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1027,59,Moh Layali Moh Layali,اصلاح تغطية اولا جيل الثاني والله لايوجد المنزل او خارجه 2024 شيء محرج,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,60,Christoph Froyder Bilal,اعتقد 1|0 هو الاهم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1029,60,مدينة تبسة,2.0 لصالح الجزائر,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1030,60,حكيم عبدالمالك-Hakim Abdelmalek,2.الجزائر ..1 موريتانيا,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1031,60,عين الفضة نيوز تبسةhallouffa,الجزائر 3 موريتانيا 1,Neutre,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1032,60,ليليان طويلبة العلم الشرعي,الجزائر 3- موريتانيا2,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1033,60,Khãdi Djã,الجزائر 3 موريتانيا 1,Neutre,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1034,60,Ilyes Fils Tarf,(4) اهداف للمنتخب الوطني (2) هدفين لنظيره الموريتاني .mobilis,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1035,60,Brahim Bahi,4 لمحاربي الصحراء مقابل 2 للمرابطين,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1036,60,ناصر عبد العزيز - Nasser Abdelaziz,3-1 بونجاح عمورة محرز,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1037,60,الصفحة الرسمية فريتح جمال الدين Friteh Djamel Eddine,1 0 الجزائر,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1038,60,محمد ثامري,الجزائر 3موريتانيا 1والله اعلم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1039,60,Malake Mimi,تاهل الجزائر,Neutre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,60,محمد نور,الجزائر 3 1موريتانيا بالتوفيق للمنتخب الوطني الجزائري,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1041,60,ولاية عين وسارة المنتدبة,الجزائر 1 0 موريتانيا,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1042,60,Gâteaux Samah,الجزائر 2 موريتانيا1,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1043,61,برهوم الآن Berhoum Now,تغطية الشبكة في بلدية برهوم ضعيفة جداا,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,61,Wassim Bettache,راني اريد نروح نشوف منتخب كرة اليد في مصر أي مسابقة mobilis,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1045,61,قالمة 24000,تغطية الشبكة في قالمة ليست بالجيدة,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,61,DZ Anatol,أي مسابقة للرجوع مع الاوائل,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1047,61,الأستاذ ياسر جابري,mobilis كيف يكمنني التواصل معكم ؟,Neutre,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,61,حنان شرفاوي,كيفاه العرض هذا,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1049,61,Nouri Aljazairi,موبيليس رفيقكم الدائم,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1050,61,Ici Batna هـنــــا بــــاتـنـــــة,صاي موبيليس شكرا على كل شيء,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1051,61,العامرة في القلب,شكرا,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1052,61,سعيدي صديق,شكرآ موبيليس الراعي الأول للرياضة في الجزائر من القلب تمنياتنا لكم مزيد من النجاح,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1053,61,Åbd ĘlhåDí,ديروها 1500دج,Neutre,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,61,Yasser Chaoui,وشراكم,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1055,61,Sĩmø Màdrĩd,عشرين يوم خلاصت متشدش كل,Negatif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1056,61,Zineb Zinep,روعة مشكورين,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1057,61,ناس حي بوقعود العربي الميلية,كيف دالك,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1058,61,هشام حمياني,سلام عليكم,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1059,61,ذراع بن خدة حنا ولادها,اريد معلومات منفضلكم اريد نجيب شريحة سيم خاصة .حتا لي يكلموني يكون الإتصال مجاني .هل متوفرة او معلومات اكثر,Neutre,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1060,62,Bekkouch Khaled,شكرا للأولى وطنيا ..خدمة..وعروضا.طاقم mobilis بارك الله فيكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1061,62,Youcef Bourezak,تحيه لكم بالتوفيق ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1062,62,Zineb Zinep,بارك الله فيكم,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1063,62,Noureddine Beny,موبيليس رفيقكم الدائم فلاتترددو,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1064,62,عبداللطيف عبد اللطيف,شكرا mobilis,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1065,62,Ahcene Nourine,تحيتي لكم موبيليس زيدنا عروض تكون في صالح الزبائن والله تحي موبيليس,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1066,62,للعمل حسابي,⁦ ⁩,Neutre,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1067,62,Belkacem dz,نريد مسابقة خاصة بالعمرة والحج,Neutre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1068,62,Zineb Zinep,ممكن سؤال؟,Neutre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1069,62,Precious Jawel,وفقكم الله,Positif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,63,Amâri kánari,احسن شبكة موبيليس,Positif,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1071,63,Ya Mina,موبيليس الله يهديك بدليلي شريحة تاعي من لاوين لسما ها حمبوك,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1072,63,Zahra El Bahri,يسعد مساؤكم يا موبيليس,Positif,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,63,غيمة 'ﮮ,انترنت شبيها,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1074,64,مدينة المسيلة - M'sila city,ربي يوفق ان شاء الله لما فيه الخير والصلاح للبلاد,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1075,64,رامي بن جبار,يا موبيليس بلدية ام العظائم ولاية سوق أهراس انه تعاني يهديكم ربي سبحانو نطالب بإصلاح العطل ومصالح الناس معطلة,Negatif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,64,Nina Mina,مكان في عين دفلى لا يوجد فيه شبكة,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1077,64,Mustapha Mustapha,دائرة مهدية ولاية تيارت تغطية شبكة موبيليس ناقصة نتمنى التدخل وشكرا.,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1078,64,Housin Ansel,وفقكم الله وسدد خطاكم,Positif,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1079,64,مصطفى موساوجة,موبيليس متعامل رائد وشركة وطنية ربي يوفق عمالها في خدمة البلاد,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1080,64,الطيب اليعڨوبي,موبيليس اصبحت من احسن المتعاملين منذ قدوم المدير العام شوقي بوخزاني بالتوفيق ان شاء الله .,Positif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1081,64,هنا بني والبان,ممكن تحسين الخدمة على مستوى بلدية بني والبان سكيكدة نعاني من ضعف كبير في انترنت,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1082,64,Yacine Khamal,ربي يوفقكم ان شاء الله,Positif,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1083,64,Fátimā Bàchir Çh,موبيليس في الصدارة,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1084,64,Zineb Zinep,وفقكم الله وسدد خطاكم,Positif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1085,64,Idriss Blasko,احسن ما أنجبت الجزائر ربي يوفقو او تحيا موبيليس,Positif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1086,64,طبنة سبور-Tobna Sports,بالتوفيق ان شاء الله,Positif,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,64,MH Sadak,قرية تخمارت القديمة بلدية تخمارت ولاية تيارت تنعدم فيها الشبكة,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1088,64,Kha Led,بلدية زمالة الأمير ع القادر في المساء لا يوجد انترنت شفولنا حل,Negatif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1089,64,زيراري محمد الطيب,بالتوفيق والسداد,Positif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1090,64,Béñríâlä Mõúråd,ولاية اولاد جلال تغطية شبكة موبيليس ناقصة نتمنى التدخل,Negatif,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
